"DATE","HOME","HPTS","H2PM","H2PA","H3PM","H3PA","HFTM","HFTA","HORB","HDRB","HAST","HSTL","HTOV","HBLK","HPF","AWAY","APTS","A2PM","A2PA","A3PM","A3PA","AFTM","AFTA","AORB","ADRB","AAST","ASTL","ATOV","ABLK","APF","HPM","APM","HB","AB","WIN"
"1522",20151205,"MIA",99,30,52,7,16,18,29,3,38,21,5,15,9,25,"CLE",84,25,57,6,28,16,24,11,25,14,8,14,1,26,"0.544117647058823","0.364705882352941","0.333333333333333","0.571428571428571","Home"
"1523",20151205,"MIL",106,42,85,2,4,16,24,13,36,25,5,13,6,22,"NYK",91,26,51,6,25,21,28,6,31,22,4,15,4,24,"0.49438202247191","0.421052631578947","0.384615384615385","0.266666666666667","Home"
"1524",20151205,"MIN",103,33,68,5,15,22,26,13,32,24,3,14,4,24,"POR",109,29,57,10,20,21,30,8,32,23,7,14,3,21,"0.457831325301205","0.506493506493506","0.214285714285714","0.5","Away"
"1525",20151205,"PHI",105,22,43,15,31,16,26,7,33,22,11,20,8,28,"DEN",108,26,50,11,31,23,38,13,34,25,8,17,4,21,"0.5","0.45679012345679","0.55","0.470588235294118","Away"
"1526",20151205,"SAS",108,39,66,5,17,15,22,11,36,26,3,14,3,22,"BOS",105,27,57,12,29,15,22,11,28,22,9,14,3,22,"0.530120481927711","0.453488372093023","0.214285714285714","0.642857142857143","Home"
"1527",20151205,"TOR",109,32,71,8,20,21,26,11,27,21,9,6,3,27,"GSW",112,19,43,16,30,26,36,8,35,22,2,12,5,24,"0.43956043956044","0.479452054794521","1.5","0.166666666666667","Away"
"1528",20151205,"UTA",122,35,69,8,23,28,37,19,35,21,7,15,3,30,"IND",119,28,64,12,29,27,34,12,32,17,10,15,2,34,"0.467391304347826","0.43010752688172","0.466666666666667","0.666666666666667","Home"
"1529",20151206,"BKN",98,34,72,5,17,15,23,11,35,21,8,13,2,18,"GSW",114,30,53,14,33,12,23,10,36,25,9,12,9,18,"0.438202247191011","0.511627906976744","0.615384615384615","0.75","Away"
"1530",20151206,"DET",111,32,69,9,24,20,26,17,44,20,11,16,1,21,"LAL",91,27,62,5,18,22,29,8,31,12,6,15,4,21,"0.440860215053763","0.4","0.6875","0.4","Home"
"1531",20151206,"MEM",95,31,75,5,15,18,24,15,31,23,8,12,5,16,"PHX",93,27,51,9,31,12,17,11,36,20,8,18,5,24,"0.4","0.439024390243902","0.666666666666667","0.444444444444444","Home"
"1532",20151206,"OKC",98,29,64,6,22,22,31,19,43,18,8,21,6,22,"SAC",95,28,64,7,24,18,30,13,28,20,11,14,5,20,"0.406976744186047","0.397727272727273","0.380952380952381","0.785714285714286","Home"
"1533",20151206,"WAS",104,34,62,8,27,12,21,6,25,22,9,6,0,22,"DAL",116,22,45,16,31,24,27,6,44,25,5,16,4,17,"0.471910112359551","0.5","1.5","0.3125","Away"
"1534",20151207,"CHI",101,35,69,6,21,13,18,16,32,28,11,20,8,19,"PHX",103,34,75,7,17,14,17,10,30,18,12,18,4,17,"0.455555555555556","0.445652173913043","0.55","0.666666666666667","Away"
"1535",20151207,"CHA",104,28,58,8,26,24,35,14,43,21,5,14,5,20,"DET",84,22,53,10,34,10,22,7,34,17,11,12,2,20,"0.428571428571429","0.367816091954023","0.357142857142857","0.916666666666667","Home"
"1536",20151207,"MIA",103,36,53,5,16,16,22,4,30,25,5,16,6,18,"WAS",114,37,74,9,18,13,17,12,25,23,7,10,2,19,"0.594202898550725","0.5","0.3125","0.7","Away"
"1537",20151207,"MIL",90,26,60,4,13,26,33,10,35,22,8,16,7,19,"POR",88,25,52,8,33,14,18,15,31,21,10,17,7,25,"0.410958904109589","0.388235294117647","0.5","0.588235294117647","Home"
"1538",20151207,"MIN",106,29,64,7,18,27,35,11,35,18,10,18,3,29,"LAC",110,30,61,8,25,26,29,13,30,21,10,17,9,26,"0.439024390243902","0.441860465116279","0.555555555555556","0.588235294117647","Away"
"1539",20151207,"NOP",93,33,77,4,13,15,18,13,31,21,8,14,6,17,"BOS",111,28,53,12,28,19,24,10,36,24,8,17,8,18,"0.411111111111111","0.493827160493827","0.571428571428571","0.470588235294118","Away"
"1540",20151207,"NYK",97,31,59,9,25,8,9,3,34,25,4,13,4,21,"DAL",104,24,51,13,31,17,20,7,36,21,7,9,3,14,"0.476190476190476","0.451219512195122","0.307692307692308","0.777777777777778","Away"
"1541",20151207,"PHI",68,22,51,4,24,12,21,6,25,14,3,13,1,25,"SAS",119,43,65,4,11,21,25,7,40,32,4,7,1,17,"0.346666666666667","0.618421052631579","0.230769230769231","0.571428571428571","Away"
"1542",20151207,"TOR",102,25,49,9,25,25,32,8,30,18,7,7,2,13,"LAL",93,27,64,7,19,18,20,14,33,14,4,15,4,23,"0.459459459459459","0.409638554216867","1","0.266666666666667","Home"
"1543",20151208,"BKN",110,38,63,7,18,13,16,12,30,27,14,24,7,17,"HOU",105,24,47,15,35,12,17,10,26,26,20,23,3,15,"0.555555555555556","0.475609756097561","0.583333333333333","0.869565217391304","Home"
"1544",20151208,"CLE",105,31,58,9,21,16,20,6,24,18,10,8,4,18,"POR",100,29,53,11,26,9,16,10,26,21,3,18,2,25,"0.506329113924051","0.506329113924051","1.25","0.166666666666667","Home"
"1545",20151208,"DEN",74,21,60,7,24,11,20,10,37,19,11,17,7,16,"ORL",85,37,72,1,16,8,10,10,44,14,9,20,8,19,"0.333333333333333","0.431818181818182","0.647058823529412","0.45","Away"
"1546",20151208,"IND",123,30,67,14,33,21,26,16,28,23,8,16,3,18,"GSW",131,36,60,16,35,11,15,10,36,29,10,15,6,19,"0.44","0.547368421052632","0.5","0.666666666666667","Away"
"1547",20151208,"MEM",88,30,67,3,14,19,22,11,22,14,6,15,4,17,"OKC",125,34,58,13,26,18,23,10,36,31,11,12,3,17,"0.407407407407407","0.55952380952381","0.4","0.916666666666667","Away"
"1548",20151208,"SAC",114,33,49,10,28,18,24,9,31,29,6,15,2,18,"UTA",106,23,56,15,36,15,22,19,25,23,7,12,0,22,"0.558441558441558","0.41304347826087","0.4","0.583333333333333","Home"
"1549",20151209,"BOS",105,33,69,5,23,24,28,13,32,22,10,12,4,22,"CHI",100,33,70,6,21,16,23,15,35,22,7,16,5,18,"0.41304347826087","0.428571428571429","0.833333333333333","0.4375","Home"
"1550",20151209,"CHA",99,29,54,11,27,8,17,3,37,27,9,10,5,21,"MIA",81,23,54,6,21,17,24,7,36,17,3,17,8,14,"0.493827160493827","0.386666666666667","0.9","0.176470588235294","Home"
"1551",20151209,"DAL",95,29,69,7,31,16,19,20,31,18,7,9,3,15,"ATL",98,33,61,6,20,14,18,6,41,26,7,14,7,19,"0.36","0.481481481481481","0.777777777777778","0.5","Away"
"1552",20151209,"DET",92,29,58,8,29,10,15,13,30,17,9,12,6,16,"MEM",93,37,73,4,15,7,13,16,37,23,4,17,4,15,"0.425287356321839","0.465909090909091","0.75","0.235294117647059","Away"
"1553",20151209,"MIL",95,40,80,2,10,9,12,7,33,26,7,11,1,29,"LAC",109,26,53,12,28,21,36,12,39,27,7,14,8,16,"0.466666666666667","0.469135802469136","0.636363636363636","0.5","Away"
"1554",20151209,"MIN",123,39,74,7,19,24,31,14,33,30,4,14,4,20,"LAL",122,39,70,9,23,17,27,9,31,19,9,9,1,23,"0.494623655913978","0.516129032258065","0.285714285714286","1","Home"
"1555",20151209,"PHX",107,35,56,6,24,19,27,11,33,23,9,18,6,16,"ORL",104,28,60,12,25,12,16,5,27,28,11,16,1,26,"0.5125","0.470588235294118","0.5","0.6875","Home"
"1556",20151209,"TOR",97,34,54,3,10,20,22,4,30,23,10,20,2,24,"SAS",94,27,51,7,25,19,24,13,22,23,10,17,2,19,"0.578125","0.447368421052632","0.5","0.588235294117647","Home"
"1557",20151209,"UTA",106,30,59,9,21,19,23,9,42,26,6,14,2,26,"NYK",85,23,57,8,21,15,27,7,29,20,10,10,3,24,"0.4875","0.397435897435897","0.428571428571429","1","Home"
"1558",20151209,"WAS",103,34,64,5,25,20,24,11,36,20,8,18,3,25,"HOU",109,28,50,12,33,17,25,6,36,23,8,19,4,23,"0.438202247191011","0.481927710843373","0.444444444444444","0.421052631578947","Away"
"1559",20151210,"BKN",100,31,60,6,14,20,27,9,34,22,5,19,1,20,"PHI",91,30,56,4,31,19,22,13,25,17,14,10,6,22,"0.5","0.390804597701149","0.263157894736842","1.4","Home"
"1560",20151210,"CHI",83,24,64,7,23,14,16,13,41,20,8,11,6,12,"LAC",80,20,66,10,22,10,12,15,37,22,4,13,4,15,"0.35632183908046","0.340909090909091","0.727272727272727","0.307692307692308","Home"
"1561",20151210,"OKC",107,30,63,9,17,20,26,10,42,24,6,14,2,16,"ATL",94,25,50,10,28,14,23,5,29,21,9,9,7,19,"0.4875","0.448717948717949","0.428571428571429","1","Home"
"1562",20151210,"SAC",99,39,77,3,16,12,16,10,34,24,6,12,3,20,"NYK",97,24,54,9,29,22,28,13,41,17,9,18,6,22,"0.451612903225806","0.397590361445783","0.5","0.5","Home"
"1563",20151211,"BOS",119,37,81,12,33,9,16,11,40,32,7,15,9,30,"GSW",124,33,76,9,31,31,39,17,50,28,10,18,11,22,"0.429824561403509","0.392523364485981","0.466666666666667","0.555555555555556","Away"
"1564",20151211,"DEN",111,27,58,11,28,24,33,8,42,21,7,12,1,25,"MIN",108,31,68,7,19,25,29,8,35,22,5,10,8,27,"0.441860465116279","0.436781609195402","0.583333333333333","0.5","Home"
"1565",20151211,"IND",96,30,58,6,28,18,20,7,38,22,13,12,6,13,"MIA",83,30,61,5,20,8,13,8,37,14,6,19,8,16,"0.418604651162791","0.432098765432099","1.08333333333333","0.315789473684211","Home"
"1566",20151211,"MEM",99,25,60,7,20,28,37,11,29,19,8,12,5,24,"CHA",123,21,41,18,37,27,30,7,34,23,5,13,5,24,"0.4","0.5","0.666666666666667","0.384615384615385","Away"
"1567",20151211,"NOP",107,23,52,16,27,13,18,7,34,21,9,16,0,18,"WAS",105,28,53,12,27,13,21,6,27,27,10,10,1,17,"0.493670886075949","0.5","0.5625","1","Home"
"1568",20151211,"ORL",76,22,50,6,22,14,20,6,24,16,8,19,3,24,"CLE",111,30,51,11,21,18,27,9,36,28,12,18,0,19,"0.388888888888889","0.569444444444444","0.421052631578947","0.666666666666667","Away"
"1569",20151211,"PHI",95,30,62,6,18,17,24,13,31,22,5,21,5,16,"DET",107,33,66,10,27,11,16,17,31,18,9,14,9,21,"0.45","0.462365591397849","0.238095238095238","0.642857142857143","Away"
"1570",20151211,"PHX",96,23,48,13,35,11,18,8,32,21,8,9,7,9,"POR",106,33,62,12,34,4,7,14,37,23,7,12,3,14,"0.433734939759036","0.46875","0.888888888888889","0.583333333333333","Away"
"1571",20151211,"SAS",109,38,68,6,14,15,25,11,38,26,9,13,6,13,"LAL",87,27,63,9,25,6,10,9,27,20,7,15,5,21,"0.536585365853659","0.409090909090909","0.692307692307692","0.466666666666667","Home"
"1572",20151211,"TOR",90,27,50,7,20,15,23,7,32,16,9,16,8,23,"MIL",83,29,69,4,11,13,16,10,30,19,9,15,4,19,"0.485714285714286","0.4125","0.5625","0.6","Home"
"1573",20151211,"UTA",90,25,50,8,28,16,24,11,28,17,7,11,4,16,"OKC",94,31,62,6,17,14,16,11,34,14,4,13,2,19,"0.423076923076923","0.468354430379747","0.636363636363636","0.307692307692308","Away"
"1574",20151212,"ATL",78,25,56,5,24,13,16,7,26,21,15,17,3,15,"SAS",103,26,54,10,20,21,22,6,43,26,11,23,2,16,"0.375","0.486486486486487","0.882352941176471","0.478260869565217","Away"
"1575",20151212,"BKN",100,30,60,5,19,25,30,12,34,17,5,16,2,22,"LAC",105,35,62,8,24,11,18,7,33,28,12,12,0,21,"0.443037974683544","0.5","0.3125","1","Away"
"1576",20151212,"CHI",98,25,58,8,20,24,29,7,41,17,6,13,6,10,"NOP",94,34,73,6,16,8,11,5,36,26,9,10,6,22,"0.423076923076923","0.449438202247191","0.461538461538462","0.9","Home"
"1577",20151212,"CHA",93,25,53,11,35,10,10,7,45,17,1,11,5,12,"BOS",98,31,71,9,25,9,10,3,39,26,5,5,5,13,"0.409090909090909","0.416666666666667","0.0909090909090909","1","Away"
"1578",20151212,"DAL",111,24,56,14,33,21,24,11,35,23,5,12,3,12,"WAS",114,30,56,14,29,12,15,4,35,33,6,13,6,22,"0.426966292134831","0.517647058823529","0.416666666666667","0.461538461538462","Away"
"1579",20151212,"DET",118,32,61,13,29,15,19,10,36,26,11,14,6,18,"IND",96,38,66,3,16,11,18,5,28,17,7,16,2,16,"0.5","0.5","0.785714285714286","0.4375","Home"
"1580",20151212,"HOU",126,32,57,15,33,17,28,15,37,32,16,16,7,15,"LAL",97,25,56,10,32,17,20,11,29,21,11,19,4,23,"0.522222222222222","0.397727272727273","1","0.578947368421053","Home"
"1581",20151212,"MIL",108,38,76,6,14,14,18,8,36,31,12,16,4,24,"GSW",95,30,62,6,27,17,25,15,34,23,9,16,8,20,"0.488888888888889","0.404494382022472","0.75","0.5625","Home"
"1582",20151212,"POR",110,35,68,6,21,22,29,14,25,15,4,7,0,22,"NYK",112,30,54,9,21,25,28,7,27,17,3,11,3,22,"0.460674157303371","0.52","0.571428571428571","0.272727272727273","Away"
"1583",20151213,"MIA",100,30,55,7,22,19,23,7,28,18,9,10,1,15,"MEM",97,33,58,7,19,10,14,5,28,23,10,13,3,21,"0.480519480519481","0.519480519480519","0.9","0.769230769230769","Home"
"1584",20151213,"OKC",104,28,58,7,21,27,30,8,34,18,7,10,13,18,"UTA",98,31,72,8,22,12,20,16,28,14,6,11,2,24,"0.443037974683544","0.414893617021277","0.7","0.545454545454545","Home"
"1585",20151213,"PHX",108,29,57,10,30,20,24,12,26,28,16,14,8,26,"MIN",101,25,54,8,19,27,34,9,29,22,7,24,4,26,"0.448275862068966","0.452054794520548","1.14285714285714","0.291666666666667","Home"
"1586",20151213,"TOR",96,25,56,7,22,25,34,8,33,14,11,8,9,15,"PHI",76,18,56,10,28,10,14,15,37,18,1,22,9,20,"0.41025641025641","0.333333333333333","1.375","0.0454545454545455","Home"
"1587",20151214,"ATL",88,25,51,8,33,14,15,7,30,25,7,14,4,21,"MIA",100,33,73,7,16,13,15,15,39,26,6,15,5,16,"0.392857142857143","0.449438202247191","0.5","0.4","Away"
"1588",20151214,"BKN",82,24,61,7,19,13,16,9,30,23,5,17,0,19,"ORL",105,32,55,9,21,14,20,7,36,24,12,16,3,18,"0.3875","0.539473684210526","0.294117647058824","0.75","Away"
"1589",20151214,"CHI",115,35,63,8,22,21,26,10,43,28,7,13,8,15,"PHI",96,27,61,11,31,9,13,9,27,19,6,11,8,17,"0.505882352941176","0.41304347826087","0.538461538461538","0.545454545454545","Home"
"1590",20151214,"DAL",104,26,45,12,32,16,21,5,36,17,12,16,1,22,"PHX",94,24,55,9,25,19,27,12,35,19,9,16,5,23,"0.493506493506494","0.4125","0.75","0.5625","Home"
"1591",20151214,"DEN",114,34,57,8,25,22,25,15,37,26,8,18,5,15,"HOU",108,23,47,18,40,8,11,5,21,26,14,11,1,22,"0.51219512195122","0.471264367816092","0.444444444444444","1.27272727272727","Home"
"1592",20151214,"DET",103,31,70,6,19,23,31,15,39,17,8,18,0,21,"LAC",105,38,78,6,19,11,15,10,29,29,9,10,4,22,"0.415730337078652","0.45360824742268","0.444444444444444","0.9","Away"
"1593",20151214,"IND",106,31,64,10,22,14,16,10,34,14,8,14,3,21,"TOR",90,19,51,10,28,22,26,15,30,10,9,18,6,21,"0.476744186046512","0.367088607594937","0.571428571428571","0.5","Home"
"1594",20151214,"MEM",112,34,63,10,15,14,15,6,33,26,8,17,5,18,"WAS",95,28,62,9,24,12,20,10,26,22,9,14,3,13,"0.564102564102564","0.430232558139535","0.470588235294118","0.642857142857143","Home"
"1595",20151214,"POR",105,22,49,13,32,22,29,10,40,28,7,15,5,21,"NOP",101,28,57,8,25,21,27,5,36,15,9,9,9,22,"0.432098765432099","0.439024390243902","0.466666666666667","1","Home"
"1596",20151214,"SAS",118,33,54,9,21,25,27,9,39,24,6,11,2,17,"UTA",81,29,68,3,11,14,17,7,25,18,8,11,3,23,"0.56","0.40506329113924","0.545454545454545","0.727272727272727","Home"
"1597",20151215,"BOS",77,19,55,9,32,12,14,12,29,18,6,10,6,11,"CLE",89,28,55,8,23,9,10,6,40,17,5,14,7,17,"0.32183908045977","0.461538461538462","0.6","0.357142857142857","Away"
"1598",20151215,"LAL",113,31,62,10,27,21,25,18,34,26,7,14,3,18,"MIL",95,36,72,4,13,11,20,12,26,23,7,11,7,20,"0.460674157303371","0.470588235294118","0.5","0.636363636363636","Home"
"1599",20151215,"MIN",100,32,67,4,10,24,31,10,21,21,6,9,6,24,"DEN",112,31,55,10,18,20,27,10,29,24,9,14,6,26,"0.467532467532468","0.561643835616438","0.666666666666667","0.642857142857143","Away"
"1600",20151215,"SAC",107,27,51,11,24,20,29,9,38,25,13,28,3,19,"HOU",97,22,43,12,39,17,23,7,29,22,17,21,3,28,"0.506666666666667","0.414634146341463","0.464285714285714","0.80952380952381","Home"
"1601",20151216,"ATL",127,38,57,10,21,21,24,2,23,32,11,12,7,21,"PHI",106,27,49,12,26,16,24,7,25,20,5,22,2,21,"0.615384615384615","0.52","0.916666666666667","0.227272727272727","Home"
"1602",20151216,"BKN",98,38,73,4,16,10,14,10,25,24,6,6,3,18,"MIA",104,33,54,7,21,17,24,8,37,16,4,12,6,13,"0.471910112359551","0.533333333333333","1","0.333333333333333","Away"
"1603",20151216,"CHI",98,29,62,9,24,13,19,9,36,22,5,14,6,17,"MEM",85,27,57,5,19,16,28,5,36,27,6,13,5,20,"0.441860465116279","0.421052631578947","0.357142857142857","0.461538461538462","Home"
"1604",20151216,"DET",119,27,57,11,21,32,43,7,29,13,5,11,4,22,"BOS",116,33,64,10,25,20,24,10,34,17,4,18,2,35,"0.487179487179487","0.48314606741573","0.454545454545455","0.222222222222222","Home"
"1605",20151216,"GSW",128,31,56,15,32,21,27,9,40,32,12,17,4,17,"PHX",103,36,69,5,22,16,18,7,34,28,11,20,4,20,"0.522727272727273","0.450549450549451","0.705882352941177","0.55","Home"
"1606",20151216,"IND",107,32,60,11,29,10,17,5,42,28,9,8,4,17,"DAL",81,25,57,8,33,7,10,11,36,16,2,11,3,16,"0.48314606741573","0.366666666666667","1.125","0.181818181818182","Home"
"1607",20151216,"LAC",103,25,54,11,21,20,24,10,30,25,7,14,4,10,"MIL",90,33,72,5,16,9,11,15,26,21,9,11,6,21,"0.48","0.431818181818182","0.5","0.818181818181818","Home"
"1608",20151216,"NYK",107,29,64,8,21,25,30,14,36,28,2,14,10,17,"MIN",102,38,80,4,21,14,14,16,34,21,12,7,2,23,"0.435294117647059","0.415841584158416","0.142857142857143","1.71428571428571","Home"
"1609",20151216,"OKC",106,36,65,2,14,28,37,14,37,13,6,18,8,20,"POR",90,21,66,11,26,15,18,17,30,13,6,18,3,28,"0.481012658227848","0.347826086956522","0.333333333333333","0.333333333333333","Home"
"1610",20151216,"ORL",113,29,53,14,24,13,15,4,36,28,12,17,4,15,"CHA",98,22,45,14,34,12,15,7,26,23,12,16,3,19,"0.558441558441558","0.455696202531646","0.705882352941177","0.75","Home"
"1611",20151216,"SAS",114,36,61,8,22,18,23,8,35,29,10,11,9,21,"WAS",95,32,69,3,15,22,25,10,28,22,6,12,4,18,"0.530120481927711","0.416666666666667","0.909090909090909","0.5","Home"
"1612",20151216,"UTA",94,25,47,7,20,23,29,5,29,17,4,12,4,20,"NOP",104,24,52,10,21,26,28,8,28,14,9,10,2,24,"0.477611940298507","0.465753424657534","0.333333333333333","0.9","Away"
"1613",20151217,"CHA",109,27,56,10,29,25,31,6,45,23,5,13,9,23,"TOR",99,26,58,9,39,20,28,9,37,18,7,8,10,22,"0.435294117647059","0.360824742268041","0.384615384615385","0.875","Home"
"1614",20151217,"CLE",104,29,59,12,29,10,13,16,26,29,6,16,1,22,"OKC",100,29,54,6,20,24,28,9,27,23,7,12,7,20,"0.465909090909091","0.472972972972973","0.375","0.583333333333333","Home"
"1615",20151217,"LAL",87,31,60,5,24,10,18,13,33,22,5,14,5,27,"HOU",107,22,57,12,31,27,42,23,31,22,9,13,8,17,"0.428571428571429","0.386363636363636","0.357142857142857","0.692307692307692","Away"
"1616",20151218,"BOS",101,24,54,10,23,23,31,6,37,19,5,21,2,25,"ATL",109,37,68,4,20,23,29,9,33,23,11,12,4,28,"0.441558441558442","0.465909090909091","0.238095238095238","0.916666666666667","Away"
"1617",20151218,"CHI",144,45,98,5,22,39,44,20,42,21,5,16,9,35,"DET",147,48,95,8,29,27,46,19,45,28,7,11,4,35,"0.416666666666667","0.451612903225806","0.3125","0.636363636363636","Away"
"1618",20151218,"DAL",97,24,49,10,29,19,21,11,39,27,7,19,4,17,"MEM",88,24,63,6,17,22,24,10,29,13,11,12,3,19,"0.435897435897436","0.375","0.368421052631579","0.916666666666667","Home"
"1619",20151218,"GSW",121,33,61,9,26,28,37,15,31,31,7,15,4,22,"MIL",112,38,73,4,18,24,28,14,27,25,6,16,7,29,"0.482758620689655","0.461538461538462","0.466666666666667","0.375","Home"
"1620",20151218,"IND",104,30,61,7,28,23,26,14,38,17,4,11,4,15,"BKN",97,28,70,8,16,17,17,9,33,18,7,12,6,21,"0.415730337078652","0.418604651162791","0.363636363636364","0.583333333333333","Home"
"1621",20151218,"MIA",94,26,49,9,25,15,17,4,30,19,4,13,6,19,"TOR",108,33,59,8,21,18,22,6,32,18,11,7,5,12,"0.472972972972973","0.5125","0.307692307692308","1.57142857142857","Away"
"1622",20151218,"MIN",99,33,64,6,18,15,16,14,35,25,2,18,6,19,"SAC",95,31,58,7,23,12,17,8,23,22,10,12,2,19,"0.475609756097561","0.469135802469136","0.111111111111111","0.833333333333333","Home"
"1623",20151218,"ORL",102,37,69,2,15,22,31,13,35,19,11,13,5,18,"POR",94,21,41,11,32,19,26,7,35,21,3,19,2,23,"0.464285714285714","0.438356164383562","0.846153846153846","0.157894736842105","Home"
"1624",20151218,"PHI",97,31,53,6,24,17,30,4,32,15,7,15,5,22,"NYK",107,34,66,6,19,21,28,14,35,24,8,15,6,19,"0.480519480519481","0.470588235294118","0.466666666666667","0.533333333333333","Away"
"1625",20151218,"PHX",104,38,68,6,16,10,17,12,33,22,10,19,2,27,"NOP",88,22,49,4,22,32,38,10,26,13,8,21,7,23,"0.523809523809524","0.366197183098592","0.526315789473684","0.380952380952381","Home"
"1626",20151218,"SAS",115,33,68,10,19,19,24,10,34,25,7,8,4,30,"LAC",107,26,48,10,24,25,40,6,31,23,6,10,8,22,"0.494252873563218","0.5","0.875","0.6","Home"
"1627",20151218,"UTA",97,24,48,10,25,19,25,5,34,15,8,14,1,19,"DEN",88,25,51,6,28,20,25,15,29,15,10,14,4,20,"0.465753424657534","0.392405063291139","0.571428571428571","0.714285714285714","Home"
"1628",20151219,"HOU",107,26,51,8,25,31,49,13,42,22,7,15,7,29,"LAC",97,23,48,11,38,18,29,7,31,21,10,12,6,36,"0.447368421052632","0.395348837209302","0.466666666666667","0.833333333333333","Home"
"1629",20151219,"MEM",96,32,64,5,19,17,21,9,37,21,9,9,6,20,"IND",84,25,49,5,28,19,25,13,32,12,8,17,2,20,"0.44578313253012","0.38961038961039","1","0.470588235294118","Home"
"1630",20151219,"NYK",107,36,62,5,20,20,24,10,33,19,6,11,2,15,"CHI",91,32,73,5,21,12,17,18,29,17,7,13,1,20,"0.5","0.393617021276596","0.545454545454545","0.538461538461538","Home"
"1631",20151219,"OKC",118,37,65,9,19,17,25,12,44,28,6,15,3,14,"LAL",78,22,58,8,28,10,17,8,24,14,10,14,2,20,"0.547619047619048","0.348837209302326","0.4","0.714285714285714","Home"
"1632",20151219,"WAS",109,31,59,9,20,20,23,5,33,26,10,14,4,14,"CHA",101,29,60,10,33,13,16,18,33,23,8,17,4,20,"0.506329113924051","0.419354838709677","0.714285714285714","0.470588235294118","Home"
"1633",20151220,"BKN",85,27,57,5,21,16,20,6,33,26,7,14,2,20,"MIN",100,35,68,3,12,21,24,7,39,29,12,13,5,21,"0.41025641025641","0.475","0.5","0.923076923076923","Away"
"1634",20151220,"CLE",108,29,60,11,25,17,21,6,34,25,11,10,6,19,"PHI",86,25,62,5,24,21,30,16,33,15,6,19,2,22,"0.470588235294118","0.348837209302326","1.1","0.315789473684211","Home"
"1635",20151220,"DEN",125,28,61,17,35,18,22,13,26,26,5,5,4,25,"NOP",130,33,54,11,24,31,39,7,29,24,4,10,11,22,"0.46875","0.564102564102564","1","0.4","Away"
"1636",20151220,"MIA",116,31,52,12,23,18,26,5,25,26,11,11,7,14,"POR",109,26,46,13,34,18,22,10,32,23,7,19,0,24,"0.573333333333333","0.4875","1","0.368421052631579","Home"
"1637",20151220,"ORL",100,34,69,4,12,20,24,8,28,27,16,13,5,22,"ATL",103,28,56,11,22,14,20,8,33,25,6,19,7,21,"0.469135802469136","0.5","1.23076923076923","0.315789473684211","Away"
"1638",20151220,"PHX",95,25,56,8,18,21,24,6,33,18,8,20,2,22,"MIL",101,36,63,5,16,14,24,6,31,25,8,13,6,23,"0.445945945945946","0.518987341772152","0.4","0.615384615384615","Away"
"1639",20151220,"TOR",94,27,65,8,29,16,17,13,36,12,8,12,3,18,"SAC",104,31,55,9,21,15,24,5,37,26,8,15,8,19,"0.372340425531915","0.526315789473684","0.666666666666667","0.533333333333333","Away"
"1640",20151221,"ATL",106,28,48,9,29,23,28,2,29,21,8,10,1,17,"POR",97,33,57,5,24,16,22,14,36,24,5,18,4,20,"0.480519480519481","0.469135802469136","0.8","0.277777777777778","Home"
